,image_path,label
7059,dataset\raw-img\elephant\OIP-NUtWUuERSdfS72ocnhO_wwHaF7.jpeg,5
7060,dataset\raw-img\chicken\OIP-nL0tX4t-HnqdnwtRraajeQHaE7.jpeg,2
7061,dataset\raw-img\dog\OIP-OVJcthsOvyewOfXQ4pL9zgHaEK.jpeg,4
7062,dataset\raw-img\spider\OIP-TAHAcPy-yYXE2IVyLtP4SAHaEi.jpeg,8
7063,dataset\raw-img\sheep\eb33b9092cf6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
7064,dataset\raw-img\dog\OIP-rELwTwy0KfblgRoBJGugWwHaHN.jpeg,4
7065,dataset\raw-img\dog\OIP-2om11-lJ_b9KzK03gf02TQHaGR.jpeg,4
7066,dataset\raw-img\dog\OIP-tOh7ajw-7M4luFyM8CBUxgHaHu.jpeg,4
7067,dataset\raw-img\cat\1843.jpeg,1
7068,dataset\raw-img\chicken\1188.jpeg,2
7069,dataset\raw-img\horse\OIP-rQDWE2tQJncNCXwyGgtAoQHaFz.jpeg,6
7070,dataset\raw-img\butterfly\OIP-rQ9MQ7eyxXy1B_5W4sT9gAHaHa.jpeg,0
7071,dataset\raw-img\spider\OIP-EbErR8KNlYyBM9jlNrIGIAHaGK.jpeg,8
7072,dataset\raw-img\chicken\OIP-K72tMaP0mMp4WK2RhyKJSgHaFB.jpeg,2
7073,dataset\raw-img\spider\OIP-GGbDY--kigokv-p8eVl5ZgHaFj.jpeg,8
7074,dataset\raw-img\spider\OIP-DVkNAkQTE2RmUdA5ne-PxgHaE7.jpeg,8
7075,dataset\raw-img\dog\OIP-PKlM8csATSdVLZ5gnaBpVwHaEK.jpeg,4
7076,dataset\raw-img\spider\OIP-S13WNX__0c-AbU1M11hcwgHaF2.jpeg,8
7077,dataset\raw-img\dog\OIP-kQKPyJL2kEwLLVMF4-6QfAHaDz.jpeg,4
7078,dataset\raw-img\sheep\OIP-8aFGAZFxLBWxIGZebeFNygHaE8.jpeg,7
7079,dataset\raw-img\sheep\OIP-GVIUVkBXajN7605QeMkvOgHaHs.jpeg,7
7080,dataset\raw-img\cat\404.jpeg,1
7081,dataset\raw-img\butterfly\ea36b60b2bf4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
7082,dataset\raw-img\dog\OIP-LScHp1eeqeIekNw3V2o_cwHaFk.jpeg,4
7083,dataset\raw-img\horse\OIP-9Q7OOSZYxEWnnleuRXvtNAHaEK.jpeg,6
7084,dataset\raw-img\spider\OIP-Iuoeert0MnbT5doKFrD5PQHaFi.jpeg,8
7085,dataset\raw-img\sheep\OIP-dD4t4I0qOoNc4fPi5rta1wHaE7.jpeg,7
7086,dataset\raw-img\dog\OIP-r9cRy_dj71Cy-76n3cY9RAHaEs.jpeg,4
7087,dataset\raw-img\cow\OIP-jN5EEnuZDfPeHpMkFX5huAHaFj.jpeg,3
7088,dataset\raw-img\cow\OIP-1Xxs7JCbEPDa6D14EblULAAAAA.jpeg,3
7089,dataset\raw-img\spider\e831b0092bf1023ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
7090,dataset\raw-img\sheep\OIP-FL5NICTvsBD2hvZlGuB8WQHaE2.jpeg,7
7091,dataset\raw-img\dog\OIP-pMp402BhDWSX1UWpPatxGQHaK8.jpeg,4
7092,dataset\raw-img\sheep\OIP-2CQe_cEWQLyEE5SQ_iSjTQHaFj.jpeg,7
7093,dataset\raw-img\dog\OIP-gOBIeFStdM36ImznYmZzyAHaGT.jpeg,4
7094,dataset\raw-img\cow\OIP-dH5TYXcj6NxpSUZX6UAaegHaE8.jpeg,3
7095,dataset\raw-img\cow\OIP-IjsUGdcSAtZNCN0uaxdjggHaE8.jpeg,3
7096,dataset\raw-img\horse\OIP-FfeiceRU9snZ2oJE1quskQHaEK.jpeg,6
7097,dataset\raw-img\chicken\OIP-6bSnzf9ggxKb1sDoTybe3gHaFW.jpeg,2
7098,dataset\raw-img\elephant\ea36b4092bf0003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
7099,dataset\raw-img\chicken\OIP-mXN4Il0h1cy_cOiY4xi3wQHaJ4.jpeg,2
7100,dataset\raw-img\cat\915.jpeg,1
7101,dataset\raw-img\horse\OIP-QtOUlMm8Io06-rkiQ3X_DQHaKG.jpeg,6
7102,dataset\raw-img\dog\OIP-kjzhz566BXVXl6y7iAnqFgHaEp.jpeg,4
7103,dataset\raw-img\sheep\OIP-fJN0z1FhMsPcjopwZAYcmwAAAA.jpeg,7
7104,dataset\raw-img\chicken\931.jpeg,2
7105,dataset\raw-img\spider\OIP-8ny1oayczqOagvVcdlG5BwHaE8.jpeg,8
7106,dataset\raw-img\spider\OIP-amIZ31Us7BQ_ZhMzCFuOTQHaE8.jpeg,8
7107,dataset\raw-img\horse\OIP-pLOe7Hh39Qrj52Qm9rh6MQHaD0.jpeg,6
7108,dataset\raw-img\dog\OIP-kkOXywHc1lF4559AOXgjYAHaJ4.jpeg,4
7109,dataset\raw-img\cow\OIP-gTyIDWu8pKCPDnkVfUFpVQAAAA.jpeg,3
7110,dataset\raw-img\spider\OIP-IbCz1CNTrOlld5gvGtFIswHaGV.jpeg,8
7111,dataset\raw-img\sheep\OIP-LjQ3OKEIjYKafdVA_3-wHAHaFj.jpeg,7
7112,dataset\raw-img\cow\OIP-B0mPayI55q6f3V5mpMq_sAHaFj.jpeg,3
7113,dataset\raw-img\horse\OIP-7ePvhziogm0pMkiCMfnhRgHaFR.jpeg,6
7114,dataset\raw-img\butterfly\ea37b0092df6003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
7115,dataset\raw-img\cat\ea35b10c2cf7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1
7116,dataset\raw-img\horse\OIP-jacwXL0mrSEDtWbe2dV4AwAAAA.jpeg,6
7117,dataset\raw-img\dog\OIP-a8ksfH1GCzcEL_KK6iOUdgHaFj.jpeg,4
7118,dataset\raw-img\horse\OIP-fSj3R03ZD7Y--Py9L_V-pQHaEK.jpeg,6
7119,dataset\raw-img\horse\OIP-1p3VGMNouBNBzyhHANUjXwHaFV.jpeg,6
7120,dataset\raw-img\spider\OIP-8qOPEzJVSvRtX9oSXyzRXwHaLI.jpeg,8
7121,dataset\raw-img\butterfly\ea36b50a2ef2023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
7122,dataset\raw-img\cow\OIP-M2kV4I_9LL1jpJLYxlzgiAHaGs.jpeg,3
7123,dataset\raw-img\spider\OIP-eD2xyPHtfhO7QtWTKRN1xwHaFk.jpeg,8
7124,dataset\raw-img\elephant\OIP-hp-edsa4ral1X9z6ArKeqAHaHa.jpeg,5
7125,dataset\raw-img\horse\OIP-2YvWKB-Hgf0_kdonYXfvywHaFj.jpeg,6
7126,dataset\raw-img\horse\OIP-6JiFNfRPYcVI4fufSiEOLAHaE-.jpeg,6
7127,dataset\raw-img\dog\OIP-aHyHD9XrtbUVeY0pZaWT3gHaFj.jpeg,4
7128,dataset\raw-img\butterfly\OIP-cPpcDGfe9q99Q_1bTWjVfgHaGk.jpeg,0
7129,dataset\raw-img\chicken\OIP-MHd0ZMn7mQ_AE12urOOgEQHaFj.jpeg,2
7130,dataset\raw-img\butterfly\eb30b60c28fd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0
7131,dataset\raw-img\horse\OIP-8ZOJXW1GBgKmdSf295_VyAHaE7.jpeg,6
7132,dataset\raw-img\sheep\ea37b0072bf1043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
7133,dataset\raw-img\spider\OIP-cC7Yu4_ePOVKPIy1eOO9nAHaE7.jpeg,8
7134,dataset\raw-img\squirrel\OIP-dX5zg3-_AX4FuqSovlF56AHaE8.jpeg,9
7135,dataset\raw-img\cat\1577.jpeg,1
7136,dataset\raw-img\horse\OIP-3-n6Dqk6x6VXz8sbkyRWJwHaF7.jpeg,6
7137,dataset\raw-img\horse\OIP-QGMKFgI8HupjTf5sTPY4sAHaFc.jpeg,6
7138,dataset\raw-img\spider\OIP-M_xDUSzjlF3-w9XHCm93cgHaFF.jpeg,8
7139,dataset\raw-img\spider\OIP-eDDQfz6fqNOKiz4KtUlfqQHaE7.jpeg,8
7140,dataset\raw-img\dog\OIP-rFyxtoWYc3OFCDoHYLdBugHaE7.jpeg,4
7141,dataset\raw-img\butterfly\OIP-nqTu8TRRNn9eqXaCtUHqmgHaFE.jpeg,0
7142,dataset\raw-img\butterfly\OIP-lTqHkj2KKrSnpInpumFPVwHaEK.jpeg,0
7143,dataset\raw-img\cat\1845.jpeg,1
7144,dataset\raw-img\horse\OIP-3H-2tSYH9Ip5z5KQqRG9lAHaLH.jpeg,6
7145,dataset\raw-img\sheep\OIP-F0jrY0ZRsKV5ia-50klSdgAAAA.jpeg,7
7146,dataset\raw-img\sheep\e834b3072af6033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
7147,dataset\raw-img\dog\OIP-JOviTaL4REtTUgvVWOVC1QHaF-.jpeg,4
7148,dataset\raw-img\spider\OIP-jJp8f18ad8zbhrOMg8AMOgHaE7.jpeg,8
7149,dataset\raw-img\dog\OIP-TTu2mPvTZm3IKS9nAYPWogHaFl.jpeg,4
7150,dataset\raw-img\chicken\OIP-nJyvH9M2npNxMqpZzQKwiwHaHy.jpeg,2
7151,dataset\raw-img\spider\OIP-OIKkxsMR-kWg3G0wtTsHwgHaGM.jpeg,8
7152,dataset\raw-img\sheep\OIP-6-4Kd6zAYzXYI6UJ8lIP7gHaHD.jpeg,7
7153,dataset\raw-img\cat\1550.jpeg,1
7154,dataset\raw-img\chicken\OIP-GX1zVYiZJ4IT5yrF-1xDdAHaJ4.jpeg,2
7155,dataset\raw-img\cow\OIP-MYEheQN2eUiihHpX5KJ_HgHaE7.jpeg,3
7156,dataset\raw-img\elephant\OIP-FaNe3wPYsHQS3BV6e3gy8wHaFa.jpeg,5
7157,dataset\raw-img\dog\OIP-Df2wHpI6KYGJIZ_u4ebO3QHaFj.jpeg,4
7158,dataset\raw-img\chicken\1016.jpeg,2
7159,dataset\raw-img\spider\OIP-Iw2pPLsQF85XxX49ntalbQHaE7.jpeg,8
7160,dataset\raw-img\horse\OIP-iO4ejeMMONUkPNFEr0nWIwHaEI.jpeg,6
7161,dataset\raw-img\elephant\OIP-DfxagJE9-WA0YPo7TSlN3wHaGk.jpeg,5
7162,dataset\raw-img\dog\OIP-dZhCkfhc64P-j78iXIjsOAHaE6.jpeg,4
7163,dataset\raw-img\dog\OIP-pOXZMIdIoSzFkWTN0-RWIwHaEo.jpeg,4
7164,dataset\raw-img\spider\OIP-ph5gGZ5j4LisXFwifRk59wHaFj.jpeg,8
7165,dataset\raw-img\horse\OIP-nIUknbB9L_H0y28hPcXesAHaGe.jpeg,6
7166,dataset\raw-img\dog\OIP-m9rgVNc27XYQGMvckZOhUAHaE6.jpeg,4
7167,dataset\raw-img\horse\OIP-LU7YG970na9AM3M4m2hT5QHaGU.jpeg,6
7168,dataset\raw-img\chicken\OIP-ikkKZJK-awZX7YuMo9AQPgEsDh.jpeg,2
7169,dataset\raw-img\elephant\eb3cb30c21f5023ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
7170,dataset\raw-img\dog\OIP-5LXkqg5DsWrSQquzuOFdZgHaFM.jpeg,4
7171,dataset\raw-img\spider\OIP-04NIefRqi3wiiEkrls_T0wHaIj.jpeg,8
7172,dataset\raw-img\butterfly\OIP-h2x9xelJw8AJqDvxXNnrFgHaEt.jpeg,0
7173,dataset\raw-img\spider\OIP-A8nOZJgLUH2XgYsOeh86UQHaHK.jpeg,8
7174,dataset\raw-img\dog\OIP-3HO9fOBVhwdqhao7syrFNAHaE7.jpeg,4
7175,dataset\raw-img\spider\OIP-AJ8pf-iB7QWT4IUS47tqggHaHa.jpeg,8
7176,dataset\raw-img\butterfly\ea31b30e2ef41c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,0
7177,dataset\raw-img\dog\OIP-ctYoi0gYdNcarONhHierLQHaFj.jpeg,4
7178,dataset\raw-img\chicken\949.jpeg,2
7179,dataset\raw-img\butterfly\OIP-ak6S3jyb37Nz-nwHh0CKZgHaFj.jpeg,0
7180,dataset\raw-img\dog\OIP-Q4Tm91vi0ZzwPHHSJc114wHaEK.jpeg,4
7181,dataset\raw-img\spider\OIP-PyuYkdLyMKjYXxctTiREbwDZEf.jpeg,8
7182,dataset\raw-img\spider\OIP-R2aXV1a712GIiCDzq3n2EgHaE8.jpeg,8
7183,dataset\raw-img\dog\OIP-fUoYXvxGN9HzHbD5MG3G1gHaEo.jpeg,4
7184,dataset\raw-img\dog\OIP-9XCHs9GEq7Lk2ZDGSdG16gHaF2.jpeg,4
7185,dataset\raw-img\spider\OIP-n0WVB6yka2fJJuUwJq8vpAHaFj.jpeg,8
7186,dataset\raw-img\dog\OIP-TGK6l0nmucs20FeKd3eB3wHaHD.jpeg,4
7187,dataset\raw-img\chicken\OIP-oFQg19f3br83NCCdpwqFBgHaHN.jpeg,2
7188,dataset\raw-img\elephant\OIP-7AkIFfHUYSHfJ_co-ewETAHaFj.jpeg,5
7189,dataset\raw-img\chicken\OIP-8Ss8AZETDgyhczkCYltXYQHaD4.jpeg,2
7190,dataset\raw-img\chicken\OIP-LvYE11dohM5jCx4MEX2WPQHaE7.jpeg,2
7191,dataset\raw-img\cow\OIP-NVMRQ6zIDG-qYLjIEyHUpAHaFc.jpeg,3
7192,dataset\raw-img\dog\OIP-qDDyhhxkOqkYyjwicx6pUwHaIG.jpeg,4
7193,dataset\raw-img\cat\1247.jpeg,1
7194,dataset\raw-img\sheep\OIP-GMJ6GON5qtx99NrAoCJS0wHaFj.jpeg,7
7195,dataset\raw-img\butterfly\OIP-Ios5B6hddOWTAmbzl26s9QHaIw.jpeg,0
7196,dataset\raw-img\chicken\OIP-dlnUQeAew3uCEjW2H5n3SQHaGB.jpeg,2
7197,dataset\raw-img\horse\OIP-EM53nrbRIhjz2sPRZ43vwgHaF6.jpeg,6
7198,dataset\raw-img\dog\OIP-7skNtB1qC4NPHV6jGY2bPwHaGi.jpeg,4
7199,dataset\raw-img\butterfly\OIP-RBOKDt8kKE5wXjws8-NVQAHaE6.jpeg,0
7200,dataset\raw-img\cow\OIP-IK5mCy5bH7W9UywlNiqULAHaFj.jpeg,3
7201,dataset\raw-img\chicken\OIP-oWKFokmkyXz8iFn1Fp5emAHaF7.jpeg,2
7202,dataset\raw-img\sheep\OIP-O9PyFwhzSYFYQzSC6R3_oAHaFj.jpeg,7
7203,dataset\raw-img\dog\OIP-I2c1mjKMwSqMzcjvucCzsAHaLH.jpeg,4
7204,dataset\raw-img\dog\OIP-Fynxi9mLMZ-KgB-2qiFaTwHaJQ.jpeg,4
7205,dataset\raw-img\squirrel\OIP-NiyS1h1fMuTuZoH4pVkaLAHaFe.jpeg,9
7206,dataset\raw-img\cat\1370.jpeg,1
7207,dataset\raw-img\cat\1230.jpeg,1
7208,dataset\raw-img\horse\OIP-3eSqZ9U-qIlPEjX9q-RODAHaLD.jpeg,6
7209,dataset\raw-img\horse\OIP-hjpRYONr863Jo_jUUCmZ0AHaGQ.jpeg,6
7210,dataset\raw-img\spider\OIP-p5_5jrCx9w15Hcc4fwPcigHaIK.jpeg,8
7211,dataset\raw-img\dog\OIP-mdmhcgy6X9JIBPf_LVR_tgHaHa.jpeg,4
7212,dataset\raw-img\dog\OIP-puNzpmm0WDJgsnhqxN7wVAHaE7.jpeg,4
7213,dataset\raw-img\horse\OIP-1s1EglqH5duR48rOIfovmgEsDw.jpeg,6
7214,dataset\raw-img\butterfly\ea36b20c29fc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
7215,dataset\raw-img\spider\e830b5072df2063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
7216,dataset\raw-img\dog\OIP-Bw20NU2xLOGOcsPbdFPPHQHaE8.jpeg,4
7217,dataset\raw-img\dog\OIP--qln8OiJUfar32CqdwPYSgHaED.jpeg,4
7218,dataset\raw-img\dog\OIP-f7y6O6WFRgpjHRgu_6rHHgHaE5.jpeg,4
7219,dataset\raw-img\spider\OIP--iZXLlQ8kwZFteToUcc3FgHaLF.jpeg,8
7220,dataset\raw-img\dog\OIP-SS4qsNRiF-F-IGvTd2G9HAHaEe.jpeg,4
7221,dataset\raw-img\horse\OIP-kvom2j-8xMCPEmG61G2SFAHaE8.jpeg,6
7222,dataset\raw-img\cow\OIP-teUte4NYWLWxGuXVHq69vgAAAA.jpeg,3
7223,dataset\raw-img\spider\OIP-SMRXkWBWPHwztpFghdB26QAAAA.jpeg,8
7224,dataset\raw-img\chicken\OIP-L4RmiD2Z6FZy7l-wy5BgbwHaFj.jpeg,2
7225,dataset\raw-img\dog\OIP-AaN9X_qJCLgaX7c7CPDbBAHaJ4.jpeg,4
7226,dataset\raw-img\dog\OIP-Cbb2_Tdpmq-_1bETmTiP3gHaFj.jpeg,4
7227,dataset\raw-img\dog\OIP-477FWhr8HzNRaOpbIJ10KwHaF7.jpeg,4
7228,dataset\raw-img\chicken\OIP-R9K20Z-uNqX46CCIdG2TbwHaFj.jpeg,2
7229,dataset\raw-img\dog\OIP-f0AzDZ7mEjUOrVdQukCnTwHaFj.jpeg,4
7230,dataset\raw-img\cat\920.jpeg,1
7231,dataset\raw-img\squirrel\OIP-Icmh5EaPS3Q8h9RJoVm1gQHaFj.jpeg,9
7232,dataset\raw-img\chicken\403.jpeg,2
7233,dataset\raw-img\squirrel\OIP-nsUILFk2yutgGvZvCXAO-AHaFn.jpeg,9
7234,dataset\raw-img\squirrel\OIP-79rLNXjENKDQotnKJoZUugHaGL.jpeg,9
7235,dataset\raw-img\dog\OIP-P7LggclHEiyFzB69d3MS4QHaFj.jpeg,4
7236,dataset\raw-img\butterfly\ea37b0092df7023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
7237,dataset\raw-img\sheep\OIP-h6OB-na59vwaveYWL3slcwHaE5.jpeg,7
7238,dataset\raw-img\dog\OIP-T5qihFjYL9-ngjWp_wjJ_AHaIX.jpeg,4
7239,dataset\raw-img\dog\OIP-sAxUsxsVOXMFF-6TVI1B7gHaG9.jpeg,4
7240,dataset\raw-img\spider\OIP-9aidnPwyD01NywTzCpLdIQHaHP.jpeg,8
7241,dataset\raw-img\dog\OIP-LDpU3ML5tsQpho-ftN-kswHaFj.jpeg,4
7242,dataset\raw-img\cat\940.jpeg,1
7243,dataset\raw-img\dog\OIP-1QAZ3az3PslGA0yMAYmPBQHaFZ.jpeg,4
7244,dataset\raw-img\sheep\OIP-GE9Nizf-56YhSwzFadt_XgHaF7.jpeg,7
7245,dataset\raw-img\elephant\OIP-K_NPd5bo_BheOahYIddytgAAAA.jpeg,5
7246,dataset\raw-img\spider\OIP-9ZSTZD9a9lnl4jU0yb5iJgHaE8.jpeg,8
7247,dataset\raw-img\butterfly\OIP-jfIjLHzWHW38WVOlb-BYNwHaF4.jpeg,0
7248,dataset\raw-img\squirrel\OIP-4XR1FYhMQbVEdaUWEj5ucAHaE7.jpeg,9
7249,dataset\raw-img\horse\OIP-nnTz72hwLlT9NeZwQZMRCgHaH9.jpeg,6
7250,dataset\raw-img\butterfly\OIP-nScaH9rPcpw4mJBzFh-gOwHaFi.jpeg,0
7251,dataset\raw-img\squirrel\OIP-Rc2nwnhyh98CPdpNjE3tsgHaEj.jpeg,9
7252,dataset\raw-img\cow\OIP-BaOtxxxPyNqYfb12zI0-BwHaE6.jpeg,3
7253,dataset\raw-img\cow\OIP-DEtTfgxyHIYHpTiE1DwUFAHaEK.jpeg,3
7254,dataset\raw-img\butterfly\OIP-3k9zmbq1RCdKFRpa9xxVEwHaHa.jpeg,0
7255,dataset\raw-img\dog\OIP-aj7Bi6MzKe_Cp5jw7Nz1HwHaLI.jpeg,4
7256,dataset\raw-img\dog\OIP-atuQV_J4-dv6v7YAVIoK1AHaFj.jpeg,4
7257,dataset\raw-img\butterfly\OIP-PLdNg1Q2rn8bNs8emEJ9sQHaFs.jpeg,0
7258,dataset\raw-img\chicken\OIP-KHy2ToaYA2eNssb8ivSZmwHaFj.jpeg,2
7259,dataset\raw-img\spider\OIP-paFo9ozUYRen_aoeGqxg6wHaFj.jpeg,8
7260,dataset\raw-img\dog\OIP-2V2fQSCym4fLxYDB1ujafgHaFn.jpeg,4
7261,dataset\raw-img\sheep\OIP-BQyh7CQD0JbZLfgBlOW2SwHaGO.jpeg,7
7262,dataset\raw-img\elephant\eb30b90c2ff6083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
7263,dataset\raw-img\sheep\OIP-9oUhQfb9ScPe2c8aHyGlSwHaFj.jpeg,7
7264,dataset\raw-img\butterfly\OIP-7sFzwijZ_iond_TgiL3ODgHaHa.jpeg,0
7265,dataset\raw-img\dog\OIP-I-DfFr2jT_NgFqpmGmaLSwHaFR.jpeg,4
7266,dataset\raw-img\squirrel\OIP-TUP8CR85tKmIbz7cw3kpqwHaEK.jpeg,9
7267,dataset\raw-img\squirrel\OIP-CJyWRhua6lEAs9HkQxaBGQHaE-.jpeg,9
7268,dataset\raw-img\dog\OIP-IdxTqQB5PQx5nW4Ku0WdgQHaDL.jpeg,4
7269,dataset\raw-img\dog\OIP-Kaxl7aq2sDNND-HMXTO1DAHaD3.jpeg,4
7270,dataset\raw-img\sheep\ea36b10821f31c22d2524518b7444f92e37fe5d404b0144390f8c078a2e8bc_640.jpg,7
7271,dataset\raw-img\spider\OIP-DUCNij76NWvuQ_0WUGmibAAAAA.jpeg,8
7272,dataset\raw-img\cat\34.jpeg,1
7273,dataset\raw-img\dog\OIP-sP6Ou6ha8uBD8GT1jF_O7AHaHa.jpeg,4
7274,dataset\raw-img\spider\OIP-QJNVASYG4lBobxk4SjLYPwHaE7.jpeg,8
7275,dataset\raw-img\butterfly\OIP-jMB36p1pWAEzz3m2EdISlgHaFj.jpeg,0
7276,dataset\raw-img\dog\OIP-fUB4o4VwpYi686vKuVT7FgHaFj.jpeg,4
7277,dataset\raw-img\spider\OIP-Rw3oXeu15B0uH3n7M7gIlgHaFq.jpeg,8
7278,dataset\raw-img\cat\138.jpeg,1
7279,dataset\raw-img\chicken\OIP-mPovVhc6e451yzxOfTt6sQHaE7.jpeg,2
7280,dataset\raw-img\dog\OIP-a8VCJ-Z9YgXCmiHIf_dDtAHaEf.jpeg,4
7281,dataset\raw-img\chicken\OIP-pdpfVEW2lOCZwKLfuia6mAHaE8.jpeg,2
7282,dataset\raw-img\spider\OIP-OuwrXXQ8MKuEFKlBOP10nQHaE7.jpeg,8
7283,dataset\raw-img\elephant\OIP-cJzPJzYIebgyLJ2pKTs0qQAAAA.jpeg,5
7284,dataset\raw-img\spider\OIP-sFaUSToANNsvUys7xnmxxwHaE6.jpeg,8
7285,dataset\raw-img\cow\OIP-o82B5g7-w6OY8Nf5rPFm4QHaFj.jpeg,3
7286,dataset\raw-img\chicken\OIP-c1aC3t4D4H0NQuLNZUKCzQAAAA.jpeg,2
7287,dataset\raw-img\elephant\OIP-D_ciwYCosoKnSh2cPHbtjwHaFZ.jpeg,5
7288,dataset\raw-img\dog\OIP-F-aM4u2d-4NURiVCUwFjHgHaNK.jpeg,4
7289,dataset\raw-img\cat\1580.jpeg,1
7290,dataset\raw-img\butterfly\OIP-I92aPPVQj3pcPXp8Y2hIJgHaGr.jpeg,0
7291,dataset\raw-img\dog\OIP-JKkmJ2FOE3OMmdjiJAij_QHaFj.jpeg,4
7292,dataset\raw-img\chicken\OIP-4AKJ7AnYtPiWkfNQ8lh8gAFNC7.jpeg,2
7293,dataset\raw-img\butterfly\OIP-PJ_VfkrulEt9uSJbhNuhJQHaE2.jpeg,0
7294,dataset\raw-img\elephant\OIP-5rdha6EFUwZ9VtMox8l89QHaEK.jpeg,5
7295,dataset\raw-img\cow\OIP-Pw_MMo00PW4sMFcN4wAPegHaE-.jpeg,3
7296,dataset\raw-img\horse\OIP-mcFlB07ZP1XdTwsljeKkTQHaGg.jpeg,6
7297,dataset\raw-img\chicken\675.jpeg,2
7298,dataset\raw-img\sheep\e83cb2072af51c22d2524518b7444f92e37fe5d404b0144390f8c078a2e8bc_640.jpg,7
7299,dataset\raw-img\cow\OIP-bhWHMR-SeOVDtUk2Z4WtxwHaFI.jpeg,3
7300,dataset\raw-img\squirrel\OIP-tcbnNKA5ed8plR12ycMl8wAAAA.jpeg,9
7301,dataset\raw-img\cow\OIP-nlqs4telgLWXygWWL_C1fwHaFb.jpeg,3
7302,dataset\raw-img\sheep\e83db40e2af5003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
7303,dataset\raw-img\cow\OIP-OR0H8BIXHCgLUL-tVe7d1QHaF8.jpeg,3
7304,dataset\raw-img\horse\OIP-KQRu5A0s5TtHfxuzVt7IhgHaGk.jpeg,6
7305,dataset\raw-img\squirrel\OIP-kDs8GHa1iNRkernZwksNZQHaEK.jpeg,9
7306,dataset\raw-img\squirrel\OIP-36QfiE4IE6ktcw-wrWqAYgHaFt.jpeg,9
7307,dataset\raw-img\dog\OIP-lyqQBO5wdWiwFHBHFPgBvQHaD3.jpeg,4
7308,dataset\raw-img\cow\OIP-j57_gIZ_ev5HSlaSJQZzyAHaE7.jpeg,3
7309,dataset\raw-img\cow\OIP-CvZ7pLveU15055xV-iegyAHaEK.jpeg,3
7310,dataset\raw-img\squirrel\OIP-lkZLRLc_N0B9k9VjxnthXwHaLG.jpeg,9
7311,dataset\raw-img\sheep\OIP-6NcuEOc2xJVCyJ7H3RcPhQHaDf.jpeg,7
7312,dataset\raw-img\dog\OIP-7P2t9Q1nQ79yR1PV8R56qwHaGO.jpeg,4
7313,dataset\raw-img\chicken\OIP-QFFAdVPTff5wR8Gix17epwHaFj.jpeg,2
7314,dataset\raw-img\spider\OIP-thglWqn3oc7j_9U6g1VnvgAAAA.jpeg,8
7315,dataset\raw-img\squirrel\OIP-H_B7t6e9F3LnVH2SzM2iRQAAAA.jpeg,9
7316,dataset\raw-img\horse\OIP-dAqwiSltr_B5ugNk9ETKhQHaFT.jpeg,6
7317,dataset\raw-img\chicken\OIP-KkBarww1cHsITFnFKkWsZwHaFj.jpeg,2
7318,dataset\raw-img\spider\OIP-Btc5Pane2NsCvxif7-eywwHaGg.jpeg,8
7319,dataset\raw-img\spider\OIP-28ykVvX0MVxOB06wehkCjgHaDS.jpeg,8
7320,dataset\raw-img\sheep\eb30b80d2bf4043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7
7321,dataset\raw-img\spider\OIP-LAYc7vhizIXmMorlW1bdrQHaGQ.jpeg,8
7322,dataset\raw-img\spider\OIP-Emacm5P4N2eoMh_1CeiRJAHaH2.jpeg,8
7323,dataset\raw-img\spider\OIP-HrVMaeZx6ePiBg9Zi_pHOwHaJS.jpeg,8
7324,dataset\raw-img\butterfly\OIP-J7jxFgwNbTI1OkV1ryA-uQHaFj.jpeg,0
7325,dataset\raw-img\squirrel\OIP-1mk2qNWGFN5T61jChUd-2AAAAA.jpeg,9
7326,dataset\raw-img\dog\OIP-3w6ebkc__UDxNEC2kfpBhwEsDH.jpeg,4
7327,dataset\raw-img\spider\OIP-7OsPsDflgoaMCRZM9JCimQHaDX.jpeg,8
7328,dataset\raw-img\cow\OIP-enrvaCgsI0UPxMlyzWO_uAHaEr.jpeg,3
